time,robot_x_axis,robot_y_axis,robot_z_axis
1661977533173509359,0.0863,-0.0287,0.01
1661977533202035188,0.0863,-0.0286,0.01
1661977533230741739,0.0863,-0.0286,0.01
1661977533259436607,0.0863,-0.0285,0.01
1661977533288154840,0.0863,-0.0284,0.01
1661977533316702604,0.0863,-0.0283,0.01
1661977533345456600,0.0863,-0.0283,0.01
1661977533374050617,0.0863,-0.0282,0.01
1661977533403244733,0.0863,-0.0281,0.01
1661977533431502342,0.0863,-0.028,0.01
1661977533460096359,0.0863,-0.028,0.01
1661977533488837003,0.0863,-0.0279,0.01
1661977533517480611,0.0863,-0.0278,0.01
1661977533554295063,0.0863,-0.0277,0.01
1661977533582995653,0.0863,-0.0277,0.01
1661977533611747741,0.0863,-0.0276,0.01
1661977533640454292,0.0863,-0.0275,0.01
1661977533669258594,0.0863,-0.0274,0.01
1661977533697886943,0.0863,-0.0274,0.01
1661977533726425170,0.0863,-0.0273,0.01
1661977533755213260,0.0863,-0.0272,0.01
1661977533783753395,0.0863,-0.0272,0.01
1661977533812520980,0.0863,-0.0271,0.01
1661977533841123342,0.0863,-0.027,0.01
1661977533869732379,0.0863,-0.0269,0.01
1661977533898415565,0.0863,-0.0269,0.01
1661977533935225963,0.0863,-0.0268,0.01
1661977533964061975,0.0863,-0.0267,0.01
1661977533992651462,0.0863,-0.0266,0.01
1661977534021413803,0.0863,-0.0265,0.01
1661977534050056695,0.0863,-0.0265,0.01
1661977534078783750,0.0863,-0.0264,0.01
1661977534107772588,0.0863,-0.0263,0.01
1661977534136138200,0.0863,-0.0263,0.01
1661977534164772510,0.0863,-0.0262,0.01
1661977534193401098,0.0863,-0.0261,0.01
1661977534222017288,0.0863,-0.026,0.01
1661977534250959157,0.0863,-0.026,0.01
1661977534279987096,0.0863,-0.0259,0.01
1661977534308218717,0.0863,-0.0258,0.01
1661977534344851016,0.0863,-0.0257,0.01
1661977534373647212,0.0863,-0.0257,0.01
1661977534402416706,0.0863,-0.0256,0.01
1661977534430969238,0.0863,-0.0255,0.01
1661977534459737539,0.0863,-0.0254,0.01
1661977534488413095,0.0863,-0.0254,0.01
1661977534516999483,0.0863,-0.0253,0.01
1661977534545691967,0.0863,-0.0252,0.01
1661977534574263811,0.0863,-0.0251,0.01
1661977534603036165,0.0863,-0.0251,0.01
1661977534631765842,0.0863,-0.025,0.01
1661977534660379171,0.0863,-0.0249,0.01
1661977534689067602,0.0863,-0.0249,0.01
1661977534726101160,0.0863,-0.0248,0.01
1661977534754570245,0.0863,-0.0247,0.01
1661977534783272504,0.0863,-0.0246,0.01
1661977534812197208,0.0863,-0.0245,0.01
1661977534840961217,0.0863,-0.0245,0.01
1661977534869443416,0.0863,-0.0244,0.01
1661977534898458480,0.0863,-0.0243,0.01
1661977534926765203,0.0863,-0.0243,0.01
1661977534955380678,0.0863,-0.0242,0.01
1661977534984032630,0.0863,-0.0241,0.01
1661977535012744903,0.0863,-0.024,0.01
1661977535041436672,0.0863,-0.024,0.01
1661977535069949150,0.0863,-0.0239,0.01
1661977535098672389,0.0863,-0.0238,0.01
1661977535135565519,0.0863,-0.0237,0.01
1661977535164680480,0.0863,-0.0236,0.01
1661977535193134784,0.0863,-0.0236,0.01
1661977535221560478,0.0863,-0.0235,0.01
1661977535250304698,0.0863,-0.0234,0.01
1661977535278856992,0.0863,-0.0234,0.01
1661977535307672739,0.0863,-0.0233,0.01
1661977535336251497,0.0863,-0.0232,0.01
1661977535364913463,0.0863,-0.0231,0.01
1661977535393536567,0.0863,-0.0231,0.01
1661977535422655820,0.0863,-0.023,0.01
1661977535451052188,0.0863,-0.0229,0.01
1661977535479935884,0.0863,-0.0228,0.01
1661977535516432285,0.0863,-0.0228,0.01
1661977535545169353,0.0863,-0.0227,0.01
1661977535573954105,0.0863,-0.0226,0.01
1661977535602524995,0.0863,-0.0225,0.01
1661977535631130218,0.0863,-0.0225,0.01
1661977535659858942,0.0863,-0.0224,0.01
1661977535688541650,0.0863,-0.0223,0.01
1661977535717317819,0.0863,-0.0222,0.01
1661977535745937824,0.0863,-0.0222,0.01
1661977535774538993,0.0863,-0.0221,0.01
1661977535803300380,0.0863,-0.022,0.01
1661977535831921577,0.0863,-0.022,0.01
1661977535860643863,0.0863,-0.0219,0.01
1661977535889178514,0.0863,-0.0218,0.01
1661977535926300525,0.0863,-0.0217,0.01
1661977535954809904,0.0863,-0.0216,0.01
1661977535983436822,0.0863,-0.0216,0.01
1661977536012343406,0.0863,-0.0215,0.01
1661977536041406869,0.0863,-0.0214,0.01
1661977536069691419,0.0863,-0.0214,0.01
1661977536098170280,0.0863,-0.0213,0.01
1661977536126850843,0.0863,-0.0212,0.01
1661977536155598163,0.0863,-0.0211,0.01
1661977536184234142,0.0863,-0.0211,0.01
1661977536213935136,0.0863,-0.021,0.01
1661977536241851329,0.0863,-0.0209,0.01
1661977536270314216,0.0863,-0.0208,0.01
1661977536307008504,0.0863,-0.0208,0.01
1661977536335712909,0.0863,-0.0207,0.01
1661977536364389896,0.0863,-0.0206,0.01
1661977536393165588,0.0863,-0.0205,0.01
1661977536421821594,0.0863,-0.0205,0.01
1661977536450536966,0.0863,-0.0204,0.01
1661977536479131937,0.0863,-0.0203,0.01
1661977536507827281,0.0863,-0.0202,0.01
1661977536536486148,0.0863,-0.0202,0.01
1661977536565077781,0.0863,-0.0201,0.01
1661977536593940019,0.0863,-0.02,0.01
1661977536622420549,0.0863,-0.02,0.01
1661977536651259899,0.0863,-0.0199,0.01
1661977536688055515,0.0863,-0.0198,0.01
1661977536716699600,0.0863,-0.0197,0.01
1661977536745400667,0.0863,-0.0196,0.01
1661977536774013519,0.0863,-0.0196,0.01
1661977536802708625,0.0863,-0.0195,0.01
1661977536831475734,0.0863,-0.0194,0.01
1661977536860086441,0.0863,-0.0193,0.01
1661977536888885259,0.0863,-0.0193,0.01
1661977536918098926,0.0863,-0.0192,0.01
1661977536946552038,0.0863,-0.0191,0.01
1661977536974864959,0.0863,-0.0191,0.01
1661977537003419876,0.0863,-0.019,0.01
1661977537032067775,0.0863,-0.0189,0.01
1661977537060918331,0.0863,-0.0188,0.01
1661977537097689867,0.0863,-0.0187,0.01
1661977537126406192,0.0863,-0.0187,0.01
1661977537155110836,0.0863,-0.0186,0.01
1661977537183927536,0.0863,-0.0185,0.01
1661977537212400913,0.0863,-0.0185,0.01
1661977537241019248,0.0863,-0.0184,0.01
1661977537269731760,0.0863,-0.0183,0.01
1661977537298352718,0.0863,-0.0182,0.01
1661977537326974868,0.0863,-0.0182,0.01
1661977537355700254,0.0863,-0.0181,0.01
1661977537384477615,0.0863,-0.018,0.01
1661977537413142204,0.0863,-0.0179,0.01
1661977537441816568,0.0863,-0.0179,0.01
