rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,voltage,current,wfs
1666980468105482474,,282,,1666980468,105245590,'',16.65999984741211,111.5999984741211,7.699999809265137
1666980468148471234,,283,,1666980468,148145675,'',17.829999923706055,111.5999984741211,7.699999809265137
1666980468155867102,,284,,1666980468,155572175,'',17.829999923706055,111.5999984741211,7.699999809265137
1666980468163521637,,285,,1666980468,163175582,'',17.829999923706055,111.5999984741211,7.699999809265137
1666980468205702301,,286,,1666980468,205420970,'',17.829999923706055,108.69999694824219,3.299999952316284
1666980468255972825,,287,,1666980468,255690336,'',17.829999923706055,108.69999694824219,7.699999809265137
1666980468305958503,,288,,1666980468,305672168,'',17.829999923706055,108.69999694824219,7.699999809265137
1666980468356218417,,289,,1666980468,355986118,'',18.479999542236328,108.69999694824219,7.699999809265137
1666980468406771535,,290,,1666980468,406388521,'',18.479999542236328,107.69999694824219,3.299999952316284
1666980468457372034,,291,,1666980468,457106113,'',18.479999542236328,107.69999694824219,7.699999809265137
1666980468464755570,,292,,1666980468,464471340,'',18.479999542236328,107.69999694824219,7.699999809265137
1666980468507349820,,293,,1666980468,506867408,'',18.479999542236328,107.69999694824219,7.699999809265137
1666980468557363192,,294,,1666980468,557056665,'',18.479999542236328,107.69999694824219,7.699999809265137
1666980468608319357,,295,,1666980468,608029365,'',18.479999542236328,107.69999694824219,3.299999952316284
1666980468658179048,,296,,1666980468,657355546,'',19.56999969482422,107.69999694824219,7.699999809265137
1666980468707858511,,297,,1666980468,707536458,'',19.56999969482422,95.80000305175781,7.699999809265137
1666980468758594921,,298,,1666980468,758107423,'',19.56999969482422,95.80000305175781,7.699999809265137
1666980468763229658,,299,,1666980468,762861490,'',19.56999969482422,95.80000305175781,7.699999809265137
1666980468808293894,,300,,1666980468,807946443,'',19.56999969482422,95.80000305175781,7.699999809265137
1666980468858397375,,301,,1666980468,858149290,'',17.90999984741211,110.80000305175781,7.699999809265137
1666980468908377263,,302,,1666980468,908150196,'',17.90999984741211,110.80000305175781,7.699999809265137
1666980468959384715,,303,,1666980468,959108114,'',17.90999984741211,110.80000305175781,7.699999809265137
1666980469008827626,,304,,1666980469,8512020,'',17.90999984741211,110.80000305175781,3.299999952316284
1666980469059065842,,305,,1666980469,58540821,'',17.90999984741211,110.80000305175781,3.299999952316284
1666980469109546162,,306,,1666980469,109181404,'',17.90999984741211,110.80000305175781,3.299999952316284
1666980469152145017,,307,,1666980469,151847600,'',19.559999465942383,92.9000015258789,7.699999809265137
1666980469159785788,,308,,1666980469,159463644,'',19.559999465942383,92.9000015258789,3.299999952316284
1666980469167403823,,309,,1666980469,167167663,'',19.559999465942383,92.9000015258789,3.299999952316284
