time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.data.data
2022/10/21/16:52:29.457013,1158,1666392749,451904155,,69.2815170288086
2022/10/21/16:52:29.656326,1159,1666392749,653904155,,71.05326843261719
2022/10/21/16:52:29.857013,1160,1666392749,852527866,,71.23656463623047
2022/10/21/16:52:30.053807,1161,1666392750,51527866,,71.29766082763672
2022/10/21/16:52:30.254806,1162,1666392750,250527866,,70.50342559814453
2022/10/21/16:52:30.455370,1163,1666392750,449527866,,70.44232940673828
2022/10/21/16:52:30.652631,1164,1666392750,649527866,,70.01466369628906
2022/10/21/16:52:30.852371,1165,1666392750,848527866,,69.89247131347656
2022/10/21/16:52:31.053265,1166,1666392751,47527866,,70.38123321533203
2022/10/21/16:52:31.249850,1167,1666392751,247527866,,70.86998748779297
2022/10/21/16:52:31.450675,1168,1666392751,445527866,,70.747802734375
2022/10/21/16:52:31.651184,1169,1666392751,645527866,,71.6031265258789
2022/10/21/16:52:31.847893,1170,1666392751,845527866,,71.17546081542969
2022/10/21/16:52:32.048749,1171,1666392752,43527866,,70.93108367919922
2022/10/21/16:52:32.249374,1172,1666392752,245527866,,69.77027893066406
2022/10/21/16:52:32.450061,1173,1666392752,443497045,,69.7702865600586
2022/10/21/16:52:32.650753,1174,1666392752,642497045,,70.19794464111328
2022/10/21/16:52:32.847323,1175,1666392752,841497045,,71.05327606201172
2022/10/21/16:52:33.048045,1176,1666392753,41497045,,69.70919036865234
2022/10/21/16:52:33.249194,1177,1666392753,240497045,,70.56451416015625
2022/10/21/16:52:33.445359,1178,1666392753,439497045,,69.4037094116211
2022/10/21/16:52:33.646167,1179,1666392753,639497045,,70.80889892578125
2022/10/21/16:52:33.846810,1180,1666392753,837497045,,70.68670654296875
2022/10/21/16:52:34.043400,1181,1666392754,37497045,,69.34262084960938
2022/10/21/16:52:34.244081,1182,1666392754,237497045,,70.68670654296875
2022/10/21/16:52:34.446284,1183,1666392754,435497045,,70.6256103515625
2022/10/21/16:52:34.641498,1184,1666392754,635497045,,70.68671417236328
2022/10/21/16:52:34.842335,1185,1666392754,837497045,,69.95358276367188
2022/10/21/16:52:35.042789,1186,1666392755,40132127,,69.83137512207031
2022/10/21/16:52:35.243534,1187,1666392755,238132127,,71.23655700683594
2022/10/21/16:52:35.440194,1188,1666392755,438132127,,69.5259017944336
2022/10/21/16:52:35.641335,1189,1666392755,638132127,,70.07575988769531
2022/10/21/16:52:35.841541,1190,1666392755,836132127,,70.44232940673828
2022/10/21/16:52:36.038136,1191,1666392756,36132127,,69.5259017944336
2022/10/21/16:52:36.239073,1192,1666392756,235132127,,70.86998748779297
2022/10/21/16:52:36.439573,1193,1666392756,434132127,,68.48729705810547
2022/10/21/16:52:36.636208,1194,1666392756,634132127,,69.64810180664062
2022/10/21/16:52:36.836940,1195,1666392756,833132127,,70.44232940673828
2022/10/21/16:52:37.037539,1196,1666392757,32132127,,70.07575988769531
2022/10/21/16:52:37.234245,1197,1666392757,231132127,,69.46481323242188
2022/10/21/16:52:37.444858,1198,1666392757,434132127,,69.83138275146484
2022/10/21/16:52:37.635936,1199,1666392757,632600793,,69.7702865600586
2022/10/21/16:52:37.836245,1200,1666392757,831600793,,69.28153228759766
2022/10/21/16:52:38.038757,1201,1666392758,31600793,,69.8924789428711
2022/10/21/16:52:38.234846,1202,1666392758,229600793,,69.83138275146484
2022/10/21/16:52:38.434320,1203,1666392758,429600793,,69.70919036865234
2022/10/21/16:52:38.635076,1204,1666392758,628600793,,69.03714752197266
2022/10/21/16:52:38.831713,1205,1666392758,827600793,,69.6480941772461
2022/10/21/16:52:39.032343,1206,1666392759,27600793,,69.34262084960938
